id,name,lat,lon,nameplate,generation,fuel,
1220,Torrington Terminal,41.7761,-73.1219,22,622,OIL,
2058,Rensselaer City Light Plant,40.9395,-87.1545,22,5895,GAS,
2162,Sabetha Power Plant,39.9061,-95.7849,22,0,OTHER,
3438,Wayne,42.2278,-97.0183,22,452,OIL,
4469,William F Matson Generating Station,40.4947,-78.0156,22,83151,HYDRO,
5564,Neil Simpson,44.2872,-105.3878,22,152892,COAL,
22,Dutch Harbor,53.9761,-166.5361,22,28270,OIL,
3301,Thorpe,35.2333,-83.1256,22,70619,HYDRO,
3394,Jeffrey,40.9592,-100.3978,22,124170,HYDRO,
3395,Johnson 1,40.6936,-99.8178,22,101814,HYDRO,
3954,South Cairo,42.2903,-73.9853,22,144,OIL,
3999,West Coxsackie,42.3435,-73.8353,22,151,GAS,
5043,Byllesby 2,36.7858,-80.9333,22,28237,HYDRO,
5351,Chippewa Falls,44.9308,-91.3889,22,75162,HYDRO,
2124,Holton,39.4565,-95.7635,22,1846,GAS,
5188,Ryegate Power Station,44.2131,-72.0572,22,175107,BIOMASS,
255,Douglas,31.3467,-109.5556,21,359,OIL,
4648,Vanderbilt University Power Plant,36.1456,-86.8042,21,68006,GAS,
1704,Webster City,42.471,-93.815,21,44,OIL,
2350,Gillette SBMC,42.3436,-71.0559,21,27327,GAS,
297,85 B,35.1011,-118.3372,21,29408,WIND,
2364,Mass Inst Tech Cntrl Utilities/Cogen Plt,42.3611,-71.0934,21,142474,GAS,
2671,Otsego Mill Power Plant,42.4641,-85.6941,21,54453,GAS,
510,Edom Hills Project 1 LLC,33.9617,-116.5364,21,48048,WIND,
2334,Doreen,42.4431,-73.2061,21,914,OIL,
3866,Lyonsdale Biomass LLC,43.6177,-75.3058,21,128323,BIOMASS,
756,NRG Solar Blythe LLC,33.5917,-114.7444,21,49855,SOLAR,
1360,Swift Creek Chemical Complex,30.4522,-82.8644,21,99187,OTHER,
1511,Kanoelehua,19.6689,-155.3056,21,1205,OIL,
1517,Pakini Nui Wind Farm,18.9742,-155.6914,21,105506,WIND,
1577,Crosswind Energy Project,43.0475,-94.9228,21,63464,WIND,
1722,Bennett Creek Windfarm LLC,43.0536,-115.4803,21,30078,WIND,
1759,Hot Springs Windfarm LLC,43.0272,-115.4656,21,31180,WIND,
1785,Payne's Ferry,42.8247,-115.0061,21,350,WIND,
1812,Yahoo Creek,42.7719,-114.9994,21,219,WIND,
3955,South Colton,44.5133,-74.8831,21,75789,HYDRO,
4219,Evergreen BioPower LLC,44.7717,-122.6072,21,41221,BIOMASS,
4679,Brandon Station,33.585,-101.8858,21,76615,GAS,
2609,Grand Haven Diesel Plant,43.06,-86.2381,21,217,OIL,
5491,Wisconsin Rapids Paper Mill,44.3989,-89.9403,21,32656,OTHER,
2082,Augusta Electric Plant No 2,37.6811,-96.9817,21,0,OTHER,
2236,Buras,29.3767,-89.3353,21,1657,GAS,
2994,Carrollton,39.3617,-93.4956,21,148,OIL,
94,Snake River,64.5033,-165.4357,21,33796,OIL,
508,East Third Street Power Plant,38.0301,-121.8723,21,141190,OIL,
679,Loveridge Road Power Plant,38.0128,-121.8581,21,152819,OIL,
746,Nichols Road Power Plant,38.0432,-121.987,21,153164,OIL,
1038,Wilbur East Power Plant,38.0187,-121.7616,21,147429,OIL,
1039,Wilbur West Power Plant,38.0188,-121.7615,21,140856,OIL,
1221,Tunnel,41.5553,-72.0419,21,7328,HYDRO,
2156,Pratt,37.6359,-98.7433,21,1664,GAS,
4117,WCI Steel,41.2119,-80.8176,21,35918,OTHER,
5110,Pleasant Valley,38.4006,-78.8983,21,368,OIL,
1703,Waverly Municipal Electric North Plant,42.7317,-92.4711,20,181,GAS,
2409,Woodland Road,42.3362,-73.2352,20,840,OIL,
4082,Oberlin,41.2836,-82.2194,20,0,OTHER,
8,Barrow,71.2789,-156.7981,20,49803,GAS,
972,Terminus Hydroelectric Project,36.4156,-119.0069,20,52794,HYDRO,
2563,C W Tippy,44.2397,-85.9414,20,54546,HYDRO,
3672,Steamboat Hills LP,39.3701,-119.7673,20,78274,GEOTHERMAL,
197,Clearwater Paper APP CB,33.7061,-91.2371,20,163373,BIOMASS,
438,Copco 1,41.9789,-122.3342,20,67544,HYDRO,
455,Coyote Canyon Steam Plant,33.613,-117.8219,20,48679,BIOMASS,
515,El Dorado,38.7936,-120.6181,20,79793,HYDRO,
563,Geo East Mesa II,32.7758,-115.2631,20,83545,GEOTHERMAL,
864,Salton Sea Unit 2,33.158,-115.6475,20,128000,GEOTHERMAL,
914,Sierra Pacific Burney Facility,40.4728,-122.3293,20,112021,BIOMASS,
916,Sierra Pacific Loyalton Facility,39.6699,-120.2391,20,47925,BIOMASS,
1222,Versailles Mill,41.6242,-72.0417,20,55069,GAS,
1243,West Station,39.7283,-75.6289,20,0,OIL,
1524,Tesoro Hawaii,21.3033,-158.0972,20,128870,OIL,
1672,Shenandoah,40.7594,-95.3669,20,0,OIL,
1711,Winnebago Wind Power Project,43.3258,-93.7783,20,60569,WIND,
1830,Bunge Milling Cogen,40.1267,-87.6233,20,26439,COAL,
2020,Expander Turbine,41.6836,-87.4233,20,116700,OTHER,
2105,Erie Energy Center,37.3333,-95.5167,20,277,OIL,
2164,Sharpe,38.275,-95.6839,20,29,OIL,
2178,Wellington 2,37.2686,-97.3983,20,6780,GAS,
2421,Deep Creek,39.5228,-79.4142,20,22037,HYDRO,
2623,Hillman Power LLC,45.0688,-83.8932,20,145460,BIOMASS,
2703,Straits,45.7772,-84.7264,20,4970,GAS,
2811,Grant County Wind LLC,44.0236,-96.2621,20,45958,WIND,
2887,Odin Wind Farm,43.8953,-94.9142,20,58298,WIND,
3119,Paulding,32.03,-89.0854,20,28,OIL,
3183,Bridgewater,35.7428,-81.8372,20,57055,HYDRO,
3446,Bridgewater Power LP,43.7155,-71.6585,20,119174,BIOMASS,
3610,Las Vegas,35.5997,-105.2269,20,68,OIL,
3708,Beardslee,43.0189,-74.7417,20,46395,HYDRO,
3964,Steel Winds Wind Farm,42.8167,-78.8675,20,48886,WIND,
4223,Foster,45.5039,-122.6497,20,73372,HYDRO,
4449,Shawnee,41.0814,-75.025,20,10,OIL,
4602,Bolivar,35.6972,-85.7917,20,2000,OIL,
4734,Engineered Carbons Borger Cogen,35.6651,-101.4339,20,109647,OIL,
5212,Cedar Falls,47.4756,-121.7572,20,65082,HYDRO,
5402,Junction,44.8556,-92.6344,20,1658,HYDRO,
5439,Petenwell,44.0572,-90.0217,20,101156,HYDRO,
5459,Shirley Wind,44.3481,-87.9278,20,2920,WIND,
3452,DG Whitefield LLC,44.358,-71.5453,20,144469,BIOMASS,
3720,Boralex Chateaugay Power Station,44.8927,-74.0746,20,130414,BIOMASS,
310,Alamo,34.8158,-118.6867,20,78171,HYDRO,
493,Drop 4,32.7089,-115.2206,20,98112,HYDRO,
2470,Brunswick,43.9211,-69.9694,20,98844,HYDRO,
2982,Worthington,43.62,-95.5961,20,86,OIL,
4023,Carbon Limestone,40.9975,-80.5208,20,111955,BIOMASS,
4299,Warm Springs Power Enterprises,44.7261,-121.2458,20,88828,HYDRO,
4367,Hamilton,39.9086,-76.9886,20,333,OIL,
4474,York Haven,39.9731,-76.7739,20,123337,HYDRO,
4854,Phelps Dodge Refining,31.7628,-106.3883,20,34704,GAS,
263,Headgate Rock,34.1678,-114.2744,20,77910,HYDRO,
3323,Cedar Hills,46.2486,-103.7636,20,30489,WIND,
18,Cooper Lake,60.4908,-149.8158,19,45390,HYDRO,
2543,Worumbo Hydro Station,44.0256,-70.0594,19,90947,HYDRO,
2086,Beloit,39.4578,-98.1122,19,232,GAS,
224,Paragould Reciprocating,36.0242,-90.5094,19,2250,GAS,
915,Sierra Pacific Lincoln Facility,38.9032,-121.3097,19,116244,BIOMASS,
1338,Rio Pinar,28.545,-81.3053,19,1167,OIL,
2125,Hugoton 2,37.175,-101.3458,19,103,GAS,
2485,Gulf Island,44.1525,-70.2097,19,142061,HYDRO,
4973,Bountiful City,40.8775,-111.8742,19,6612,GAS,
5068,Dominion/Lo Mar,38.7528,-77.4767,19,408,OIL,
2132,Kingman Municipal Power and Light Plant,37.6812,-98.1917,19,6168,GAS,
5107,Park 500 Philip Morris USA,37.3363,-77.2795,19,31582,COAL,
783,Painted Hills,33.9369,-116.6183,19,34731,WIND,
993,UCI Facilities Management Central Plant,33.6481,-117.8467,19,121750,GAS,
1098,Greater Sandhill I,37.6856,-105.8917,19,8162,SOLAR,
1205,North Main Street,41.5269,-72.0631,19,406,OIL,
2625,Hodenpyl,44.3903,-85.7678,19,39738,HYDRO,
3384,Fairbury,40.1338,-97.1856,19,249,GAS,
3889,New York University Central Plant,40.7899,-73.9233,19,8797,OIL,
3921,Prospect,43.2853,-75.1481,19,71615,HYDRO,
3936,Rochester 3,43.1617,-77.6186,19,125,OIL,
3937,Rochester 9,43.151,-77.6601,19,2537,GAS,
4044,FirstEnergy Stryker,41.5616,-84.5761,19,0,OIL,
4635,Ocoee 1,35.0947,-84.6478,19,78936,HYDRO,
1738,Cassia Gulch Wind Park LLC,42.8744,-115.0172,19,45620,WIND,
4130,Buffalo Bear LLC,36.7767,-99.6353,19,59133,WIND,
5015,Spanish Fork Wind Park 2 LLC,40.0978,-111.6297,19,46929,WIND,
536,Fairhaven Power,40.7995,-124.2028,19,97304,BIOMASS,
4276,River Mill,45.2983,-122.3533,19,113007,HYDRO,
963,Swanmill Windfarm I,33.9211,-116.5642,19,60980,WIND,
2113,Goodland,39.3416,-101.7052,19,0,OTHER,
2635,John H Warden,46.7553,-88.4558,19,85765,BIOMASS,
3362,Auburn,40.3883,-95.8464,19,367,GAS,
5436,Packaging of America Tomahawk Mill,45.4431,-89.7342,19,117493,BIOMASS,
36,Green Lake,56.9858,-135.1211,19,58101,HYDRO,
89,Seward,60.1083,-149.4417,19,678,OIL,
2340,Exelon L Street,42.3392,-71.0353,19,308,OIL,
3501,White Lake,43.8478,-71.2069,19,251,OIL,
4183,University of Oklahoma,35.2089,-97.4424,19,14666,GAS,
1233,Delaware City 10,39.5881,-75.6341,19,0,OIL,
1627,Lake Mills,43.4172,-93.5322,19,73,OIL,
1970,Sullivan,39.6016,-88.6282,19,494,OIL,
4437,PPL Martins Creek LLC Lock Haven,41.2334,-77.6435,19,83,OIL,
466,De Sabla,39.8336,-121.5978,18,79553,HYDRO,
973,Terra-Gen 251 Wind LLC,35.0853,-118.3547,18,25841,WIND,
1463,Stevens Creek,33.5628,-82.0514,18,71282,HYDRO,
2882,New Prague,44.5403,-93.5806,18,0,OTHER,
1654,Osage,43.2872,-92.8219,18,4764,WIND,
3673,Steamboat II,39.3951,-119.7471,18,105746,GEOTHERMAL,
3674,Steamboat III,39.3951,-119.7471,18,111280,GEOTHERMAL,
612,Imperial Valley Resource Recovery,33.0333,-115.4167,18,74231,BIOMASS,
3041,Monroe,39.6525,-91.7994,18,87,OIL,
127,Boise Cascade Pulp & Paper Mill,31.4894,-87.8989,18,113123,BIOMASS,
231,STEC-S LLC,34.5136,-91.5331,18,14012,BIOMASS,
473,Diablo Wind LLC,38.0147,-122.0061,18,61323,WIND,
618,Iron Gate,41.9344,-122.435,18,96256,HYDRO,
781,Pacific Oroville Power Inc,39.4808,-121.5658,18,69474,BIOMASS,
889,Santa Clara (85C),37.7494,-121.6647,18,24561,WIND,
1701,Waterloo Lundquist,42.5147,-92.3294,18,0,OIL,
1788,Raft River Geothermal Power Plant,42.0986,-113.3833,18,71841,GEOTHERMAL,
1808,Upper Salmon A,42.7677,-114.9249,18,123562,HYDRO,
1976,Tuscola Station,39.7983,-88.3501,18,41922,COAL,
2227,Zorn,38.2825,-85.7811,18,93,GAS,
2383,Pinetree Power Fitchburg,42.5428,-71.8528,18,128480,BIOMASS,
2638,Kent County Waste to Energy Facility,42.9419,-85.7008,18,104760,BIOMASS,
2721,Viking Energy of Lincoln,44.6805,-83.4171,18,144475,BIOMASS,
2722,Viking Energy of McBain,44.204,-85.2206,18,141597,BIOMASS,
2754,Blanchard,45.8614,-94.3592,18,97507,HYDRO,
2859,Marshall,44.5375,-95.7767,18,202,OIL,
2952,Twin Cities Hydro LLC,44.9156,-93.1994,18,114177,HYDRO,
3472,Lost Nation,44.5942,-71.4943,18,198,OIL,
3805,Grahamsville,41.8592,-74.5106,18,99009,HYDRO,
3963,Starrett City Cogen Facility,40.6496,-73.8795,18,72667,GAS,
4192,Big Cliff,44.4017,-122.5633,18,35736,HYDRO,
4282,Slide Creek,43.2939,-122.4728,18,79059,HYDRO,
4460,Viking Energy of Northumberland,40.9152,-76.8099,18,126052,BIOMASS,
4489,99 Islands,35.0314,-81.4936,18,69862,HYDRO,
4533,Lockhart,34.7792,-81.4561,18,66689,HYDRO,
4661,Austin,30.2892,-97.7642,18,26951,HYDRO,
5163,Colchester 16,44.4906,-73.1689,18,110,OIL,
5292,Sierra Pacific Aberdeen,46.9728,-123.7739,18,122215,BIOMASS,
5405,Kaukauna Gas Turbine,44.2783,-88.2806,18,142,GAS,
5533,Buffalo Bill,44.5161,-109.0922,18,62142,HYDRO,
1984,Waterloo,38.3348,-90.1589,18,196,OIL,
2559,Big Quinnesec 92,45.7881,-88.0408,18,86589,HYDRO,
4308,Allegheny Hydro No 9 LP,40.955,-79.5508,18,92286,HYDRO,
1934,North Ninth Street,41.9093,-89.0498,18,2088,GAS,
344,Berry Cogen Tanne Hills 18,35.1478,-119.4572,18,126393,GAS,
1010,Victory Garden (Tehachapi),35.0686,-118.3833,18,23007,WIND,
1590,Estherville,43.4028,-94.8433,18,70,OIL,
1890,Highland,38.7333,-89.6875,18,168,OIL,
3945,Seneca Energy,42.9281,-76.8408,18,139808,BIOMASS,
5310,Upriver Dam Hydro Plant,47.6822,-117.3319,18,52519,HYDRO,
1395,Crisp Plant,31.8477,-83.9421,18,834,GAS,
1698,Vinton,42.1698,-92.0222,18,112,GAS,
1955,Reynolds,39.7615,-89.6644,18,51,OIL,
2332,Deerfield 5,42.3693,-73.2013,18,55208,HYDRO,
2423,Domino Sugar Baltimore,39.2744,-76.5956,18,53019,GAS,
2496,Lincoln Paper & Tissue,45.3669,-68.5106,18,71660,BIOMASS,
3485,Pinetree Power,44.3274,-71.68,18,132321,BIOMASS,
4311,American Eagle Paper Mills,40.6792,-78.2361,18,46406,COAL,
5009,Provo,40.2428,-111.6647,18,1070,GAS,
482,Dinosaur Point,37.0478,-121.1708,17,22470,WIND,
1707,West Liberty,41.3408,-91.155,17,298,OIL,
2319,Cherry Street,42.3903,-71.56,17,635,GAS,
3032,Malden,36.5531,-89.9682,17,49,OIL,
110,Unisea G 2,53.8892,-166.5583,17,33883,OIL,
1105,La Junta,37.9844,-103.5436,17,0,OIL,
1428,Lake Blackshear Project,31.8475,-83.9419,17,41623,HYDRO,
2099,Colby City of,39.3944,-101.0584,17,171,OIL,
2987,Ashland Inc,39.4261,-91.0258,17,56852,COAL,
4230,Green Springs,42.1875,-122.6858,17,57021,HYDRO,
5391,Grandfather Falls,45.3019,-89.7917,17,78563,HYDRO,
3687,59th Street,40.7711,-73.9911,17,726,OIL,
990,Tulloch,37.8761,-120.6049,17,95628,HYDRO,
3146,Hauser,47.5622,-111.3247,17,132325,HYDRO,
3633,Beowawe Power,40.5547,-116.6175,17,108171,GEOTHERMAL,
3755,Covanta Babylon Inc,40.7348,-73.3868,17,113198,BIOMASS,
5330,Arcadia Electric,44.2524,-91.5034,17,473,OIL,
5535,Casper Wind Farm,42.9011,-106.2331,17,38018,WIND,
1173,American Ref-Fuel of SE CT,41.475,-72.0688,17,139529,BIOMASS,
1921,Marshall,39.3921,-87.6851,17,240,OIL,
1436,Morgan Falls,33.9677,-84.3818,17,38500,HYDRO,
1804,Tuana Springs,42.9619,-114.7995,17,26196,WIND,
2530,Skelton,43.5708,-70.5583,17,102912,HYDRO,
3133,Black Eagle,47.5622,-111.3247,17,141584,HYDRO,
4136,Covanta WBH LLC,36.1319,-96.0181,17,0,OTHER,
5244,Grays Harbor Paper LP,46.9883,-123.8697,17,52291,BIOMASS,
5297,South Fork Tolt,47.693,-121.6889,17,53774,HYDRO,
5543,Foote Creek IV,41.6689,-106.0114,17,47910,WIND,
2893,Pine Bend,44.7822,-93.0428,17,55514,BIOMASS,
577,Green Power I,33.9014,-116.7167,17,36474,WIND,
1809,Upper Salmon B,42.7664,-114.9072,17,108094,HYDRO,
4108,Stone Container Coshocton Mill,40.2787,-81.8634,17,117441,BIOMASS,
1043,Wise,38.9111,-121.0767,16,87541,HYDRO,
3983,Upper Mechanicville,42.9131,-73.6811,16,88895,HYDRO,
1181,Covanta Bristol Energy,41.6494,-72.9162,16,108393,BIOMASS,
1838,Carmi,38.0967,-88.1631,16,128,OIL,
3260,Morehead,34.7319,-76.7222,16,0,OIL,
3598,Carlsbad,32.4119,-104.2394,16,8578,GAS,
4519,Hardeeville,32.4341,-81.0285,16,21,OIL,
5238,Glines Hydroelectric Project,48.0039,-123.6006,16,65920,HYDRO,
886,Sand Bar Power Plant,38.1833,-120.15,16,78623,HYDRO,
2701,State St Generating,41.9557,-84.9796,16,262,OIL,
3096,Benndale,30.8889,-88.8054,16,16,GAS,
5428,Nine Springs,43.0386,-89.3586,16,65,GAS,
1534,Algona,43.0739,-94.2413,16,71,OIL,
512,El Cajon,32.7817,-117.0458,16,1061,GAS,
812,Plant No 2,33.6433,-117.9556,16,41107,BIOMASS,
1029,Westwind Trust,33.9683,-116.5347,16,22424,WIND,
1041,Windland,35.0522,-118.3581,16,30070,WIND,
1471,Terrora,34.7507,-83.4057,16,43181,HYDRO,
1537,Alliant SBD 9106 Rockwell CR,42.0356,-91.6458,16,273,OIL,
1625,Knoxville Industrial,41.3158,-93.1011,16,0,OIL,
1916,Lockport Powerhouse,41.5881,-88.0867,16,36330,HYDRO,
2098,Colby,39.3946,-101.0583,16,957,GAS,
2157,Pratt 2,37.6356,-98.745,16,2711,GAS,
3055,Ozark Beach,36.65,-93.1167,16,88104,HYDRO,
3443,Amoskeag,43.0053,-71.4736,16,73352,HYDRO,
3496,Springfield Power LLC,43.4428,-72.0556,16,133649,BIOMASS,
3727,Browns Falls,44.2106,-75.0597,16,50128,HYDRO,
3941,Schaghticoke,42.8992,-73.5989,16,88149,HYDRO,
3953,Soft Maple,43.9206,-75.2433,16,34146,HYDRO,
4026,Collinwood,41.5675,-81.5625,16,77,GAS,
4996,Little Mountain,41.25,-112.2494,16,100773,GAS,
5166,Essex Junction 19,44.2854,-73.0628,16,44121,HYDRO,
5403,Juneau,44.0575,-90.0242,16,34,OIL,
5429,Northern States Flambeau,45.9356,-90.4468,16,0,OTHER,
1441,Nottely,34.9594,-84.0903,16,28904,HYDRO,
1797,Simplot Leasing Don Plant,42.9161,-112.5258,16,78726,OTHER,
4997,Logan City,41.7364,-111.8704,16,296,GAS,
3546,Merck Rahway Power Plant,40.6081,-74.2808,16,37003,GAS,
1873,Freeburg,38.4278,-89.4317,16,82,OIL,
2160,Russell Downtown,38.8819,-98.8608,16,147,GAS,
2850,Litchfield,45.115,-94.5281,16,235,OIL,
2484,Greenville Steam,45.4542,-69.61,16,96486,BIOMASS,
2976,Windom Wind Project,43.9578,-95.1306,16,40564,WIND,
1266,Covanta Lake County Energy,28.7397,-81.8894,16,80480,BIOMASS,
3376,Crete,40.6253,-96.9558,16,404,GAS,
3621,Raton,36.893,-104.442,16,16322,GAS,
2622,Henry Station,43.6658,-83.5806,15,1532,GAS,
4287,Sullivan,45.365,-122.6317,15,136187,HYDRO,
549,French Meadows,39.0579,-120.4091,15,57728,HYDRO,
1558,Atlantic,41.4078,-95.0126,15,146,GAS,
3031,Main Street,37.2579,-93.3464,15,12,OIL,
1518,Palaau Power,21.106,-157.0647,15,34546,OIL,
235,Warren Lumber Mill,33.6206,-92.0789,15,77082,BIOMASS,
480,Difwind Farms Ltd VIII,35.0506,-118.1714,15,17170,WIND,
653,Kings Beach,38.7167,-121.2206,15,855,OIL,
814,Ples I,37.6455,-118.9096,15,100820,GEOTHERMAL,
1116,Metro Wastewater Reclamation District,39.8078,-104.9542,15,38323,BIOMASS,
1299,Jacksonville Solar,30.3299,-81.6753,15,11827,SOLAR,
1523,Shipman,19.6689,-155.3056,15,7080,OIL,
1719,Arrowrock Hydroelectric Project,43.595,-115.9233,15,77648,HYDRO,
1954,Red Bud,38.2064,-89.9931,15,318,OIL,
2161,Russell Energy Center,38.8819,-98.8608,15,3710,GAS,
2488,Hydro Kennebec Project,44.5353,-67.6219,15,50337,HYDRO,
2675,Peavy Falls,45.9903,-88.2078,15,36678,HYDRO,
3023,Kirksville,40.2114,-92.2161,15,71,GAS,
3187,Buxton,35.2675,-75.5342,15,1044,OIL,
3494,Smith,44.4756,-71.1847,15,116931,HYDRO,
3718,Blake,44.5061,-75.0597,15,59454,HYDRO,
3820,High Falls,44.6389,-73.7492,15,82028,HYDRO,
4200,Clearwater 1,43.2514,-122.3372,15,31476,HYDRO,
4212,Dexter,43.92,-122.7744,15,72580,HYDRO,
4333,Conemaugh Hydro Plant,40.4972,-79.4389,15,45645,HYDRO,
4399,Mill Run Windpower,39.9221,-79.3903,15,32765,WIND,
4786,Inks,30.7633,-98.4603,15,2272,HYDRO,
4822,Mont Belvieu Cogeneration Unit,29.8389,-94.9006,15,98941,GAS,
5307,University of Washington Power Plant,47.6539,-122.3036,15,14706,GAS,
5348,Castle Rock,43.8656,-89.9514,15,101447,HYDRO,
5532,Boysen,43.2061,-108.2253,15,71865,HYDRO,
3685,Winnemucca,40.9581,-117.7375,15,0,OIL,
2360,Lawrence Hydroelectric Associates,42.6994,-71.1653,15,45014,HYDRO,
5268,Monroe Street,47.6333,-117.4833,15,105901,HYDRO,
1611,Hardin Hilltop Wind LLC,42.0822,-94.365,15,39391,WIND,
54,Kotzebue,66.2053,-160.2692,15,20759,OIL,
1227,Wheelabrator Lisbon,41.5838,-72.0416,15,111542,BIOMASS,
544,Forks of Butte Hydro Project,39.875,-121.625,15,63549,HYDRO,
1787,Post Falls,47.7087,-116.9536,15,90272,HYDRO,
2032,Jasper 2,38.4004,-86.9146,15,645,COAL,
3270,New Hanover County WASTEC,34.282,-77.9592,15,0,OTHER,
771,Ormesa IH,32.7842,-115.2475,14,39452,GEOTHERMAL,
1145,Shoshone,39.6147,-107.2867,14,60927,HYDRO,
1429,Lloyd Shoals,33.3206,-83.8419,14,70319,HYDRO,
1828,Breese,38.6075,-89.4231,14,283,OIL,
3970,Sturgeon,41.8469,-74.0461,14,48481,HYDRO,
4003,Wheelabrator Hudson Falls,43.3053,-73.592,14,83169,BIOMASS,
4406,Mountain View,39.8014,-77.7883,14,6309,BIOMASS,
4543,Parr Hydro,34.2622,-81.3292,14,59314,HYDRO,
5031,Amelia,37.3097,-78.0589,14,5604,BIOMASS,
5044,Charles City,37.7631,-77.8097,14,6151,BIOMASS,
5047,Chesterfield,37.3517,-77.4969,14,10591,BIOMASS,
5515,Marmet,38.255,-81.5706,14,56492,HYDRO,
56,Lake Dorothy Hydroelectric Project,58.2325,-134.0533,14,58741,HYDRO,
869,San Diego State University,32.6353,-117.0997,14,67410,GAS,
2085,Belleville,39.8081,-97.6505,14,269,OIL,
4697,Central Utility Plant,30.3953,-97.8419,14,22125,GAS,
2122,Hoisington,38.5275,-98.7758,14,90,OIL,
2826,International Falls Power,48.6083,-93.4056,14,51991,HYDRO,
3436,Wahoo,41.2089,-96.6217,14,261,GAS,
296,85 A,35.1011,-118.3372,14,20673,WIND,
1330,Pea Ridge,30.5928,-87.135,14,22199,GAS,
560,Gaviota Oil Plant,34.4717,-120.2992,14,11108,GAS,
838,Rio Bravo Hydro Project,35.5789,-118.9669,14,34050,HYDRO,
1361,Telogia Power,30.3349,-84.8182,14,94824,BIOMASS,
1799,Soda,42.6445,-111.6964,14,13592,HYDRO,
2247,Domino Sugar Arabi Plant,29.9462,-90.0012,14,43959,GAS,
2395,Shrewsbury,42.2747,-71.7172,14,0,OIL,
2945,Thomson Reuters Campus Bldg A-D,44.8196,-93.1156,14,721,OIL,
3085,Trenton South,40.0672,-93.6044,14,109,OIL,
3500,Wheelabrator Concord Facility,43.344,-72.3773,14,101738,BIOMASS,
3589,Wheelabrator Gloucester LP,39.8733,-75.1381,14,88838,BIOMASS,
3659,Nellis Air Force Base Solar Array,36.258,-115.0537,14,31301,SOLAR,
3960,Southold,41.1059,-72.3761,14,1837,OIL,
4539,North Road Peak,33.4919,-80.8633,14,231,OIL,
5016,St George Red Rock,37.1067,-113.5953,14,159,OIL,
5020,Thermo No 1,38.1603,-113.1944,14,2591,GEOTHERMAL,
5108,Philpott Lake,36.7803,-80.0281,14,27566,HYDRO,
5514,London,38.1944,-81.3706,14,66688,HYDRO,
225,Paragould Turbine,36.0243,-90.5094,14,585,GAS,
1681,Story City,42.1861,-93.6005,14,390,OIL,
4674,Blue Wing Solar Energy Generation,29.3106,-98.4047,14,8208,SOLAR,
5277,Port Townsend Paper,48.0934,-122.7976,14,36005,BIOMASS,
365,Blue Lake Power LLC,40.8667,-123.9833,14,27680,BIOMASS,
384,Calabasas Gas to Energy Facility,34.1511,-118.7236,14,12822,BIOMASS,
899,SEGS I,34.8623,-116.828,14,13473,SOLAR,
2876,Mora,45.8958,-93.2942,14,567,OIL,
3957,South Glens Falls Hydroelectric,43.4167,-73.65,14,79028,HYDRO,
5302,Tieton Dam Hydro Electric Project,46.6514,-121.1183,14,38855,HYDRO,
1353,Standby Generation Plant,30.4736,-87.2361,14,2669,GAS,
2511,Pejepscot Hydroelectric Project,43.9533,-70.0197,14,74823,HYDRO,
5219,Condit,45.7544,-121.5269,14,95220,HYDRO,
5384,Frederic Diesel,45.6583,-92.4606,14,0,OIL,
420,Coalinga 25D Cogen,36.1556,-120.3972,14,92971,GAS,
587,Halsey,38.9111,-121.0767,14,56481,HYDRO,
1028,West Point,38.421,-120.5492,14,84259,HYDRO,
1251,Bay Resource Management Center,30.2657,-85.5213,14,59126,BIOMASS,
1712,Winterset,41.3215,-94.0219,14,37,GAS,
4307,Allegheny Hydro No 8 LP,40.8958,-79.4797,14,75771,HYDRO,
5444,Port Edwards Mill,44.3364,-89.8672,14,36631,HYDRO,
1768,Lower Malad,42.8652,-114.906,14,106970,HYDRO,
2574,Colfax,42.6587,-84.0952,14,0,OIL,
2670,Oliver,43.8264,-83.2383,14,196,OIL,
2679,Placid 12,42.7106,-83.4569,14,0,OIL,
2685,Putnam,42.7108,-83.4561,14,0,OIL,
2697,Slocum,42.1225,-83.185,14,0,OIL,
2732,Wilmot,43.4566,-83.1889,14,0,OIL,
3084,Trenton Peaking,40.0786,-93.635,14,74,OIL,
3412,Nebraska City # 2,40.6661,-95.8683,14,0,GAS,
3520,Covanta Warren Energy,40.8205,-75.0112,14,76624,BIOMASS,
3649,Galena 2 Geothermal Power Plant,39.3894,-119.7697,14,79779,GEOTHERMAL,
4071,Monument,39.7667,-84.1739,14,25,OIL,
4105,Sidney,40.2792,-84.191,14,44,OIL,
4246,Leaburg,44.1011,-122.6892,14,95585,HYDRO,
748,Nimbus,38.6761,-121.1586,13,59698,HYDRO,
854,Roseburg Forest Products Biomass,44.4747,-122.4531,13,0,BIOMASS,
4600,Yankton,42.8936,-97.8844,13,55,OIL,
670,Loma Linda University Cogen,34.0528,-117.2514,13,61128,GAS,
2522,Regional Waste Systems,43.6557,-70.3342,13,88592,BIOMASS,
3039,MJMEUC Generating Station #1,39.2425,-91.6453,13,87617,GAS,
3316,American Crystal Sugar Hillsboro,47.9339,-97.0821,13,76131,COAL,
3194,Chatuge,35.0231,-83.8047,13,26153,HYDRO,
3915,Plant No 1,40.6561,-73.5922,13,217,OIL,
5138,VMEA 1 Credit Gen,38.7528,-77.4767,13,2730,OIL,
5151,Ascutney,43.4011,-72.4203,13,137,OIL,
